日期,总确诊数,新增确诊数,总治愈数,新增治愈数,总死亡数,新增死亡数
2021年04.11,2299,3,2253,4,8,0
2021年04.12,2301,2,2254,1,8,0
2021年04.13,2304,3,2254,0,8,0
2021年04.14,2308,4,2256,2,8,0
2021年04.15,2310,2,2257,1,8,0
2021年04.16,2313,3,2259,2,8,0
2021年04.17,2317,4,2262,3,8,0
2021年04.18,2319,2,2264,2,8,0
2021年04.19,2319,0,2268,4,8,0
2021年04.20,2320,1,2272,4,8,0
2021年04.21,2322,2,2273,1,8,0
2021年04.22,2327,5,2273,0,8,0
2021年04.23,2328,1,2275,2,8,0
2021年04.24,2328,0,2280,5,8,0
2021年04.25,2329,1,2280,0,8,0
2021年04.26,2331,2,2281,1,8,0
2021年04.27,2334,3,2282,1,8,0
2021年04.28,2335,1,2283,1,8,0
2021年04.29,2337,2,2283,0,8,0
2021年04.30,2344,7,2287,4,8,0
2021年05.01,2350,6,2287,0,8,0
2021年05.02,2354,4,2291,4,8,0
2021年05.03,2358,4,2292,1,8,0
2021年05.04,2359,1,2294,2,8,0
2021年05.05,2360,1,2297,3,8,0
2021年05.06,2365,5,2304,7,8,0
2021年05.07,2365,0,2306,2,8,0
2021年05.08,2370,5,2307,1,8,0
2021年05.09,2372,2,2314,7,8,0
2021年05.10,2373,1,2314,0,8,0
2021年05.11,2381,8,2316,2,8,0
2021年05.12,2383,2,2321,5,8,0
2021年05.13,2386,3,2324,3,8,0
2021年05.14,2387,1,2331,7,8,0
2021年05.15,2392,5,2331,0,8,0
2021年05.16,2396,4,2343,12,8,0
2021年05.17,2397,1,2346,3,8,0
2021年05.18,2398,1,2350,4,8,0
2021年05.19,2399,1,2354,4,8,0
2021年05.20,2400,1,2354,0,8,0
2021年05.21,2406,6,2355,1,8,0
2021年05.22,2409,3,2357,2,8,0
2021年05.23,2412,3,2359,2,8,0
2021年05.24,2412,0,2363,4,8,0
2021年05.25,2413,1,2366,3,8,0
2021年05.26,2427,14,2371,5,8,0
2021年05.27,2428,1,2375,4,8,0
2021年05.28,2431,3,2377,2,8,0
2021年05.29,2432,1,2381,4,8,0
2021年05.30,2455,23,2383,2,8,0
2021年05.31,2468,13,2385,2,8,0
2021年06.01,2481,13,2388,3,8,0
2021年06.02,2498,17,2388,0,8,0
2021年06.03,2509,11,2388,0,8,0
2021年06.04,2525,16,2388,0,8,0
2021年06.05,2534,9,2396,8,8,0
2021年06.06,2542,8,2398,2,8,0
2021年06.07,2564,22,2399,1,8,0
2021年06.08,2573,9,2401,2,8,0
2021年06.09,2582,9,2404,3,8,0
2021年06.10,2593,11,2407,3,8,0
2021年06.11,2605,12,2415,8,8,0
2021年06.12,2618,13,2419,4,8,0
2021年06.13,2625,7,2423,4,8,0
2021年06.14,2635,10,2425,2,8,0
2021年06.15,2650,15,2429,4,8,0
2021年06.16,2657,7,2431,2,8,0
2021年06.17,2666,9,2442,11,8,0
2021年06.18,2680,14,2450,8,8,0
2021年06.19,2692,12,2459,9,8,0
2021年06.20,2699,7,2461,2,8,0
2021年06.21,2706,7,2461,0,8,0
2021年06.22,2709,3,2492,31,8,0
2021年06.23,2717,8,2508,16,8,0
2021年06.24,2723,6,2526,18,8,0
2021年06.25,2727,4,2538,12,8,0
2021年06.26,2728,1,2552,14,8,0
2021年06.27,2733,5,2558,6,8,0
2021年06.28,2736,3,2565,7,8,0
2021年06.29,2737,1,2571,6,8,0
2021年06.30,2737,0,2583,12,8,0
2021年07.01,2745,8,2593,10,8,0
2021年07.02,2748,3,2610,17,8,0
2021年07.03,2751,3,2619,9,8,0
2021年07.04,2756,5,2625,6,8,0
2021年07.05,2759,3,2648,23,8,0
2021年07.06,2764,5,2657,9,8,0
2021年07.07,2766,2,2677,20,8,0
2021年07.08,2769,3,2686,9,8,0
2021年07.09,2770,1,2691,5,8,0
2021年07.10,2771,1,2699,8,8,0
2021年07.11,2774,3,2704,5,8,0
2021年07.12,2777,3,2708,4,8,0
2021年07.13,2779,2,2717,9,8,0
2021年07.14,2791,12,2721,4,8,0
2021年07.15,2795,4,2724,3,8,0
2021年07.16,2796,1,2732,8,8,0
2021年07.17,2800,4,2735,3,8,0
2021年07.18,2808,8,2741,6,8,0
2021年07.19,2812,4,2745,4,8,0
2021年07.20,2813,1,2751,6,8,0
2021年07.21,2820,7,2754,3,8,0
2021年07.22,2834,14,2759,5,8,0
2021年07.23,2839,5,2764,5,8,0
2021年07.24,2845,6,2771,7,8,0
2021年07.25,2853,8,2779,8,8,0
2021年07.26,2866,13,2788,9,8,0
2021年07.27,2869,3,2793,5,8,0
2021年07.28,2872,3,2798,5,8,0
2021年07.29,2881,9,2801,3,8,0
2021年07.30,2882,1,2802,1,8,0
2021年07.31,2884,2,2807,5,8,0
2021年08.01,2886,2,2809,2,8,0
2021年08.02,2892,6,2811,2,8,0
2021年08.03,2894,2,2816,5,8,0
2021年08.04,2896,2,2822,6,8,0
2021年08.05,2909,13,2826,4,8,0
2021年08.06,2912,3,2830,4,8,0
2021年08.07,2915,3,2832,2,8,0
2021年08.08,2923,8,2839,7,8,0
2021年08.09,2931,8,2842,3,8,0
2021年08.10,2933,2,2846,4,8,0
2021年08.11,2938,5,2850,4,8,0
2021年08.12,2947,9,2856,6,8,0
2021年08.13,2950,3,2859,3,8,0
2021年08.14,2963,13,2869,10,8,0
2021年08.15,2968,5,2871,2,8,0
2021年08.16,2977,9,2874,3,8,0
2021年08.17,2978,1,2882,8,8,0
2021年08.18,2988,10,2895,13,8,0
2021年08.19,2997,9,2907,12,8,0
2021年08.20,3001,4,2911,4,8,0
